iou,cosine_similarity,euclidean_distance
0.9382283687591553,0.982421875,0.353759765625
0.9382283687591553,0.982421875,0.353759765625
0.9612464904785156,0.95068359375,0.544921875
0.9612464904785156,0.95068359375,0.544921875
0.9430569410324097,0.96875,0.47119140625
0.9430569410324097,0.96875,0.47119140625
0.9647621512413025,0.98876953125,0.282958984375
0.9647621512413025,0.98876953125,0.282958984375
0.11834964901208878,0.7578125,1.37109375
0.892510712146759,0.9599609375,0.5732421875
0.6869730353355408,0.97802734375,0.583984375
0.6869730353355408,0.97802734375,0.583984375
0.18712277710437775,0.798828125,1.48046875
0.0,0.8916015625,1.017578125
0.4813310205936432,0.8642578125,0.802734375
0.4813310205936432,0.8642578125,0.802734375
0.9466268420219421,0.953125,0.5439453125
0.0,0.65625,1.4130859375
0.7366710305213928,0.953125,0.546875
0.9671145081520081,0.99609375,0.164306640625
0.9671145081520081,0.99609375,0.164306640625
0.9129576086997986,0.97900390625,0.36962890625
0.9129576086997986,0.97900390625,0.36962890625
0.030755331739783287,0.8095703125,1.484375
0.030755331739783287,0.8095703125,1.484375
0.22114509344100952,0.6806640625,1.615234375
0.22114509344100952,0.6806640625,1.615234375
0.08810073137283325,0.93310546875,0.7021484375
0.054953038692474365,0.8662109375,0.97119140625
0.9339869618415833,0.92822265625,0.5908203125
0.04048394411802292,0.63232421875,1.4990234375
0.015529274940490723,0.8154296875,1.3310546875
0.08353185653686523,0.890625,0.8349609375
0.04007735475897789,0.70751953125,1.3515625
0.9583418369293213,0.9892578125,0.2509765625
0.12309182435274124,0.76611328125,1.3076171875
0.0,0.351806640625,1.8955078125
0.31842225790023804,0.8359375,0.9912109375
0.01661415956914425,0.7216796875,1.349609375
0.9562995433807373,0.9931640625,0.237060546875
0.9562995433807373,0.9931640625,0.237060546875
0.8966605067253113,0.990234375,0.303466796875
0.8966605067253113,0.990234375,0.303466796875
0.9758220314979553,0.99560546875,0.227783203125
0.9758220314979553,0.99560546875,0.227783203125
0.964034914970398,0.98193359375,0.39794921875
0.07927415519952774,0.66748046875,1.6259765625
0.9234591126441956,0.98681640625,0.281005859375
0.9234591126441956,0.98681640625,0.281005859375
0.0,0.8173828125,1.0517578125
0.0,0.8173828125,1.0517578125
0.9190676808357239,0.97607421875,0.4609375
0.9190676808357239,0.97607421875,0.4609375
0.19566407799720764,0.83837890625,1.126953125
0.19566407799720764,0.83837890625,1.126953125
0.1905883103609085,0.85888671875,0.85498046875
0.6836292743682861,0.8876953125,0.7607421875
0.1542184203863144,0.78662109375,1.447265625
0.1542184203863144,0.78662109375,1.447265625
0.9771507382392883,0.98681640625,0.32861328125
0.07843940705060959,0.814453125,1.2958984375
0.0,0.638671875,1.5087890625
0.9296969771385193,0.98095703125,0.32861328125
0.0,0.931640625,0.62060546875
0.8174485564231873,0.9580078125,0.4833984375
0.9585241079330444,0.98583984375,0.275634765625
0.9585241079330444,0.98583984375,0.275634765625
0.9770981073379517,0.98876953125,0.298828125
0.9770981073379517,0.98876953125,0.298828125
0.13720567524433136,0.6875,1.5751953125
0.13720567524433136,0.6875,1.5751953125
0.9582407474517822,0.99072265625,0.26611328125
0.9582407474517822,0.99072265625,0.26611328125
0.9554120302200317,0.97314453125,0.513671875
0.9554120302200317,0.97314453125,0.513671875
0.9229647517204285,0.96728515625,0.51806640625
0.9229647517204285,0.96728515625,0.51806640625
0.9660354852676392,0.97705078125,0.394287109375
0.0,0.7470703125,1.2392578125
0.0,0.8427734375,1.06640625
0.03555021435022354,0.5341796875,1.5888671875
0.9509784579277039,0.97900390625,0.340087890625
0.1794232875108719,0.86181640625,1.3984375
0.1794232875108719,0.86181640625,1.3984375
0.9252022504806519,0.9619140625,0.4794921875
0.9252022504806519,0.9619140625,0.4794921875
0.027373505756258965,0.85205078125,1.0595703125
0.09710509330034256,0.7138671875,1.6572265625
0.9663941264152527,0.9892578125,0.374267578125
0.9663941264152527,0.9892578125,0.374267578125
0.16447265446186066,0.64404296875,1.7080078125
0.9537100195884705,0.982421875,0.4130859375
0.23869001865386963,0.9072265625,0.87548828125
0.9465743899345398,0.9931640625,0.25
0.8667755126953125,0.986328125,0.25537109375
0.27416855096817017,0.7548828125,1.265625
0.9319400787353516,0.9609375,0.5009765625
0.9319400787353516,0.9609375,0.5009765625
