iou,cosine_similarity,euclidean_distance
0.9662846326828003,0.9814453125,0.366455078125
0.9662846326828003,0.9814453125,0.366455078125
0.0,0.445556640625,1.89453125
0.0,0.445556640625,1.89453125
0.053388625383377075,0.73388671875,1.2880859375
0.053388625383377075,0.73388671875,1.2880859375
0.22199338674545288,0.9013671875,0.89990234375
0.22199338674545288,0.9013671875,0.89990234375
0.12019674479961395,0.75439453125,1.3798828125
0.12019674479961395,0.75439453125,1.3798828125
0.2847229242324829,0.9482421875,0.87353515625
0.2847229242324829,0.9482421875,0.87353515625
0.8940087556838989,0.97607421875,0.501953125
0.8940087556838989,0.97607421875,0.501953125
0.0,0.74853515625,1.1923828125
0.0,0.73046875,1.146484375
0.07104344666004181,0.69140625,1.3359375
0.07104344666004181,0.69140625,1.3359375
0.005472053308039904,0.72900390625,1.28515625
0.8833519220352173,0.97021484375,0.427001953125
0.8833519220352173,0.97021484375,0.427001953125
0.8861093521118164,0.97119140625,0.42724609375
0.8861093521118164,0.97119140625,0.42724609375
0.5086169838905334,0.97607421875,0.54931640625
0.030649781227111816,0.85107421875,1.3466796875
0.0,0.71875,1.5205078125
0.0,0.42724609375,2.177734375
0.0,0.91015625,0.80517578125
0.0,0.91015625,0.80517578125
0.0,0.484130859375,1.673828125
0.9250214695930481,0.919921875,0.62548828125
0.09903428703546524,0.890625,0.81689453125
0.09903428703546524,0.890625,0.81689453125
0.03561028465628624,0.71142578125,1.337890625
0.03561028465628624,0.71142578125,1.337890625
0.12843559682369232,0.7548828125,1.3359375
0.12843559682369232,0.7548828125,1.3359375
0.12069408595561981,0.65771484375,1.5556640625
0.12069408595561981,0.65771484375,1.5556640625
0.8510332107543945,0.97314453125,0.51708984375
0.8510332107543945,0.97314453125,0.51708984375
0.0,0.6162109375,1.7568359375
0.0,0.6162109375,1.7568359375
0.5014297962188721,0.92041015625,0.89990234375
0.5014297962188721,0.92041015625,0.89990234375
0.07883438467979431,0.67236328125,1.6201171875
0.07883438467979431,0.67236328125,1.6201171875
0.0,0.66064453125,1.4443359375
0.0,0.66064453125,1.4443359375
0.0,0.83837890625,0.94970703125
0.0,0.83837890625,0.94970703125
0.0,0.62353515625,1.8359375
0.0,0.62353515625,1.8359375
0.0178561769425869,0.57470703125,1.6337890625
0.0178561769425869,0.57470703125,1.6337890625
0.0,0.5322265625,1.6298828125
0.0,0.5322265625,1.6298828125
0.0,0.82568359375,1.158203125
0.0,0.82568359375,1.158203125
0.09478448331356049,0.79638671875,1.3984375
0.08203517645597458,0.546875,1.7822265625
0.9221690893173218,0.98388671875,0.30126953125
0.9221690893173218,0.98388671875,0.30126953125
0.0,0.90771484375,0.71044921875
0.0,0.90771484375,0.71044921875
0.9454092979431152,0.982421875,0.3115234375
0.9454092979431152,0.982421875,0.3115234375
0.9442674517631531,0.9853515625,0.347412109375
0.9442674517631531,0.9853515625,0.347412109375
0.011740406043827534,0.76318359375,1.32421875
