iou,cosine_similarity,euclidean_distance
0.10682933032512665,0.7666015625,7.57421875
0.9662846326828003,0.98486328125,2.01953125
0.44194331765174866,0.8203125,6.484375
0.44194331765174866,0.8203125,6.484375
0.8810670971870422,0.90869140625,4.953125
0.8810670971870422,0.90869140625,4.953125
0.0,0.9169921875,4.4453125
0.9468141198158264,0.9697265625,2.677734375
0.12019674479961395,0.76318359375,7.21484375
0.1426003873348236,0.7001953125,8.3828125
0.9180057644844055,0.98779296875,1.587890625
0.9180057644844055,0.98779296875,1.587890625
0.1950054168701172,0.73291015625,7.640625
0.011814333498477936,0.79736328125,6.77734375
0.4287101924419403,0.95166015625,3.361328125
0.4287101924419403,0.95166015625,3.361328125
0.8911870718002319,0.97607421875,2.421875
0.8911870718002319,0.97607421875,2.421875
0.018572788685560226,0.5615234375,10.53125
0.8833519220352173,0.9375,3.998046875
0.8833519220352173,0.9375,3.998046875
0.8861093521118164,0.9619140625,2.880859375
0.8861093521118164,0.9619140625,2.880859375
0.0,0.72607421875,8.0
0.800940752029419,0.935546875,3.552734375
0.22460654377937317,0.66552734375,8.921875
0.22460654377937317,0.66552734375,8.921875
0.09382878988981247,0.87548828125,5.50390625
0.09382878988981247,0.87548828125,5.50390625
0.9250214695930481,0.953125,3.158203125
0.9250214695930481,0.953125,3.158203125
0.04233332723379135,0.88818359375,5.0546875
0.04233332723379135,0.88818359375,5.0546875
0.9283409714698792,0.96875,2.8671875
0.9283409714698792,0.96875,2.8671875
0.0,0.57373046875,10.140625
0.20036353170871735,0.9052734375,4.5625
0.09107676148414612,0.73779296875,8.3671875
0.01611015759408474,0.748046875,8.1875
0.1927415132522583,0.8505859375,6.0234375
0.1582825928926468,0.791015625,7.02734375
0.5314643383026123,0.9453125,3.876953125
0.5314643383026123,0.9453125,3.876953125
0.1485920399427414,0.92822265625,4.265625
0.376059353351593,0.92138671875,4.44140625
0.9609444737434387,0.9697265625,2.59375
0.07883438467979431,0.64208984375,9.296875
0.03582962974905968,0.6953125,8.75
0.03582962974905968,0.6953125,8.75
0.8086923360824585,0.86376953125,5.921875
0.0,0.82958984375,6.66796875
0.07448895275592804,0.61279296875,9.6328125
0.8277666568756104,0.9482421875,3.544921875
0.047961506992578506,0.69580078125,8.5546875
0.13297061622142792,0.88818359375,5.01953125
0.0,0.59521484375,10.6640625
0.0,0.64306640625,9.640625
0.15787619352340698,0.84521484375,5.6953125
0.15787619352340698,0.84521484375,5.6953125
0.9370574951171875,0.970703125,2.486328125
0.9370574951171875,0.970703125,2.486328125
0.9221690893173218,0.95458984375,3.525390625
0.9221690893173218,0.95458984375,3.525390625
0.0,0.91796875,4.5
0.7556387782096863,0.927734375,4.21484375
0.9454092979431152,0.990234375,1.5
0.9454092979431152,0.990234375,1.5
0.9442674517631531,0.9814453125,2.1328125
0.9442674517631531,0.9814453125,2.1328125
0.1439637392759323,0.8369140625,6.2890625
0.9508578777313232,0.98193359375,2.076171875
0.8605889081954956,0.95849609375,3.11328125
0.8605889081954956,0.95849609375,3.11328125
0.9161174893379211,0.9443359375,3.44140625
0.9161174893379211,0.9443359375,3.44140625
0.004016455262899399,0.56591796875,10.5546875
0.9344847798347473,0.85498046875,5.60546875
0.20986522734165192,0.8759765625,5.36328125
0.20986522734165192,0.8759765625,5.36328125
0.0,0.73828125,8.1875
0.9766607880592346,0.99169921875,1.4443359375
0.9766607880592346,0.99169921875,1.4443359375
0.22240577638149261,0.86328125,5.6015625
0.22240577638149261,0.86328125,5.6015625
0.9168107509613037,0.96533203125,2.84765625
0.9168107509613037,0.96533203125,2.84765625
0.10503066331148148,0.7353515625,7.76171875
0.9391536712646484,0.984375,1.8916015625
0.9311926364898682,0.98779296875,1.5947265625
0.0,0.9541015625,3.134765625
0.019818855449557304,0.56103515625,10.953125
0.9111126065254211,0.96240234375,3.07421875
0.9568777680397034,0.9921875,1.4921875
0.9568777680397034,0.9921875,1.4921875
0.8853366374969482,0.9658203125,2.955078125
0.8853366374969482,0.9658203125,2.955078125
0.9327359199523926,0.9765625,2.314453125
0.9327359199523926,0.9765625,2.314453125
0.9304799437522888,0.95458984375,3.466796875
0.0,0.84814453125,6.35546875
0.0,0.9228515625,4.5390625
0.0,0.9228515625,4.5390625
0.01867804117500782,0.677734375,8.578125
0.06114742532372475,0.69482421875,8.7578125
0.29328787326812744,0.84326171875,6.1171875
0.9576559662818909,0.9873046875,1.9384765625
0.9576559662818909,0.9873046875,1.9384765625
0.9587182402610779,0.96484375,2.45703125
0.0914619192481041,0.6796875,7.7734375
0.6870324015617371,0.95703125,3.25
0.6870324015617371,0.95703125,3.25
0.9561763405799866,0.98291015625,2.033203125
0.9561763405799866,0.98291015625,2.033203125
0.07498501986265182,0.82568359375,7.00390625
0.07498501986265182,0.82568359375,7.00390625
0.41478556394577026,0.7841796875,7.31640625
0.7809742093086243,0.94140625,3.802734375
0.9384015202522278,0.98388671875,2.083984375
0.9384015202522278,0.98388671875,2.083984375
0.7641118168830872,0.93310546875,3.75
0.7641118168830872,0.93310546875,3.75
0.3307616114616394,0.935546875,4.015625
0.8026576638221741,0.96435546875,2.955078125
0.8457667827606201,0.9755859375,2.517578125
0.8457667827606201,0.9755859375,2.517578125
0.922077476978302,0.97412109375,2.44921875
0.922077476978302,0.97412109375,2.44921875
0.9185827970504761,0.98974609375,1.673828125
0.019383221864700317,0.94970703125,3.486328125
0.07531304657459259,0.53857421875,10.265625
0.07531304657459259,0.53857421875,10.265625
0.962601363658905,0.962890625,3.029296875
0.962601363658905,0.962890625,3.029296875
0.0,0.76611328125,7.6796875
0.7909106612205505,0.93798828125,3.935546875
0.25460121035575867,0.79248046875,6.859375
0.03286970406770706,0.4560546875,11.625
0.0,0.5048828125,10.1796875
0.0,0.8017578125,6.84765625
0.878809928894043,0.94921875,3.431640625
0.878809928894043,0.94921875,3.431640625
0.9165480136871338,0.95166015625,3.33984375
0.9165480136871338,0.95166015625,3.33984375
0.13300848007202148,0.8076171875,7.1015625
0.7730060815811157,0.974609375,2.251953125
0.023119879886507988,0.44091796875,11.84375
0.2984665632247925,0.83154296875,6.18359375
0.2984665632247925,0.83154296875,6.18359375
0.7104923725128174,0.9423828125,3.80078125
0.7104923725128174,0.9423828125,3.80078125
0.09634236246347427,0.48095703125,10.3359375
0.039318084716796875,0.7177734375,8.0390625
0.7954724431037903,0.982421875,2.068359375
0.7954724431037903,0.982421875,2.068359375
0.5391160845756531,0.888671875,5.140625
0.5391160845756531,0.888671875,5.140625
0.952241063117981,0.98876953125,1.6025390625
0.0,0.8203125,6.6015625
0.3011052906513214,0.8984375,4.78515625
0.5683656930923462,0.86376953125,5.4609375
0.0,0.875,5.71875
0.0,0.875,5.71875
0.9500929713249207,0.9765625,2.12109375
0.9500929713249207,0.9765625,2.12109375
0.9578368663787842,0.98291015625,1.966796875
0.9578368663787842,0.98291015625,1.966796875
0.4008204936981201,0.9013671875,4.765625
0.4008204936981201,0.9013671875,4.765625
0.8904277682304382,0.9873046875,1.697265625
0.8904277682304382,0.9873046875,1.697265625
0.0,0.7880859375,7.08203125
0.0,0.68896484375,9.3125
0.0,0.68896484375,9.3125
0.9413255453109741,0.955078125,3.30078125
0.9413255453109741,0.955078125,3.30078125
0.1410391479730606,0.64990234375,9.0546875
0.1410391479730606,0.64990234375,9.0546875
0.08856430649757385,0.568359375,9.640625
0.8098946809768677,0.939453125,3.328125
0.0,0.76025390625,8.21875
0.8807094693183899,0.955078125,3.41796875
0.8807094693183899,0.955078125,3.41796875
0.0,0.6220703125,9.6171875
0.9315522909164429,0.984375,1.9423828125
0.33740895986557007,0.89990234375,4.87109375
0.33740895986557007,0.89990234375,4.87109375
0.0,0.7822265625,7.3671875
0.8414114713668823,0.93701171875,4.01171875
0.9344637989997864,0.98583984375,1.9287109375
0.9344637989997864,0.98583984375,1.9287109375
0.0028106397949159145,0.623046875,9.3359375
0.0028106397949159145,0.623046875,9.3359375
0.30512475967407227,0.9208984375,4.43359375
0.30512475967407227,0.9208984375,4.43359375
0.761493444442749,0.9501953125,3.35546875
0.761493444442749,0.9501953125,3.35546875
