iou,cosine_similarity,euclidean_distance
0.966284453868866,0.98193359375,0.365478515625
0.966284453868866,0.98193359375,0.365478515625
0.513617217540741,0.8134765625,1.0673828125
0.513617217540741,0.8134765625,1.0673828125
0.8810670971870422,0.9423828125,0.609375
0.8810670971870422,0.9423828125,0.609375
0.9468143582344055,0.95654296875,0.5625
0.9468143582344055,0.95654296875,0.5625
0.8423095345497131,0.94873046875,0.64453125
0.8423095345497131,0.94873046875,0.64453125
0.9180055856704712,0.99267578125,0.34326171875
0.9180055856704712,0.99267578125,0.34326171875
0.1950054168701172,0.79638671875,1.5146484375
0.0,0.8876953125,1.0361328125
0.4287101924419403,0.88525390625,0.70556640625
0.4287101924419403,0.88525390625,0.70556640625
0.8911866545677185,0.9560546875,0.52197265625
0.8911866545677185,0.9560546875,0.52197265625
0.46877220273017883,0.87255859375,0.90673828125
0.8833521008491516,0.9697265625,0.423828125
0.8833521008491516,0.9697265625,0.423828125
0.8861097693443298,0.9716796875,0.42578125
0.8861097693443298,0.9716796875,0.42578125
0.030649781227111816,0.85107421875,1.3447265625
0.030649781227111816,0.85107421875,1.3447265625
0.22460660338401794,0.68603515625,1.611328125
0.22460660338401794,0.68603515625,1.611328125
0.0938287079334259,0.91064453125,0.80078125
0.0,0.857421875,0.99853515625
0.9250218868255615,0.919921875,0.625
0.9250218868255615,0.919921875,0.625
0.04233332350850105,0.82470703125,1.2548828125
0.09903428703546524,0.89013671875,0.8173828125
0.9283406138420105,0.96875,0.420654296875
0.9283406138420105,0.96875,0.420654296875
0.20036345720291138,0.8212890625,1.0810546875
0.03580600395798683,0.6787109375,1.4609375
0.09107676148414612,0.7294921875,1.28125
0.09107676148414612,0.7294921875,1.28125
0.8510333895683289,0.97412109375,0.517578125
0.8510333895683289,0.97412109375,0.517578125
0.5314643383026123,0.93798828125,0.83984375
0.5314643383026123,0.93798828125,0.83984375
0.8493601679801941,0.9853515625,0.403564453125
0.8493601679801941,0.9853515625,0.403564453125
0.9609447121620178,0.98388671875,0.380859375
0.07883445173501968,0.6728515625,1.619140625
0.03582971170544624,0.6767578125,1.408203125
0.03582971170544624,0.6767578125,1.408203125
0.808692216873169,0.95263671875,0.50390625
0.0,0.828125,1.04296875
0.8277666568756104,0.97509765625,0.47607421875
0.8277666568756104,0.97509765625,0.47607421875
0.07035651803016663,0.7568359375,1.318359375
0.13297061622142792,0.8583984375,1.025390625
0.0022755973041057587,0.67333984375,1.39453125
0.0022755973041057587,0.67333984375,1.39453125
0.829677402973175,0.96484375,0.53759765625
0.15787623822689056,0.7958984375,1.39453125
0.9370579123497009,0.97705078125,0.4208984375
0.0947844386100769,0.79638671875,1.3984375
0.0,0.634765625,1.5166015625
0.9221692085266113,0.98388671875,0.302734375
0.0,0.908203125,0.71142578125
0.24211953580379486,0.755859375,1.1767578125
0.9454091787338257,0.98193359375,0.311279296875
0.9454091787338257,0.98193359375,0.311279296875
0.9442676305770874,0.9853515625,0.346435546875
0.9442676305770874,0.9853515625,0.346435546875
0.1439637392759323,0.689453125,1.5390625
0.0,0.85791015625,1.048828125
0.8605889081954956,0.9853515625,0.33935546875
0.8605889081954956,0.9853515625,0.33935546875
0.9161174893379211,0.96337890625,0.57861328125
0.9161174893379211,0.96337890625,0.57861328125
0.9344847798347473,0.97021484375,0.5009765625
0.9344847798347473,0.97021484375,0.5009765625
0.20986522734165192,0.8388671875,0.994140625
0.8356922268867493,0.90185546875,0.8134765625
0.022136732935905457,0.8671875,0.98095703125
0.9766607880592346,0.9873046875,0.271484375
0.9766607880592346,0.9873046875,0.271484375
0.22240577638149261,0.8662109375,1.4560546875
0.22240577638149261,0.8662109375,1.4560546875
0.9168107509613037,0.96923828125,0.442626953125
0.9168107509613037,0.96923828125,0.442626953125
0.10503066331148148,0.7294921875,1.6181640625
0.021530216559767723,0.873046875,0.96923828125
0.9311926364898682,0.98486328125,0.44775390625
0.9311926364898682,0.98486328125,0.44775390625
0.0198188629001379,0.6083984375,1.798828125
0.0198188629001379,0.6083984375,1.798828125
0.9568779468536377,0.9873046875,0.3388671875
0.9568779468536377,0.9873046875,0.3388671875
0.08206836134195328,0.7734375,1.119140625
0.8853366374969482,0.9853515625,0.27783203125
0.9327359199523926,0.984375,0.3193359375
0.9327359199523926,0.984375,0.3193359375
0.9304799437522888,0.9765625,0.3349609375
0.9304799437522888,0.9765625,0.3349609375
0.0,0.904296875,0.69482421875
0.0,0.904296875,0.69482421875
0.01867802068591118,0.71826171875,1.396484375
0.01867802068591118,0.71826171875,1.396484375
0.29328787326812744,0.9033203125,0.67578125
0.9576559662818909,0.99365234375,0.1844482421875
0.9576559662818909,0.99365234375,0.1844482421875
0.9587182402610779,0.990234375,0.292724609375
0.9587182402610779,0.990234375,0.292724609375
0.6870324015617371,0.97021484375,0.5341796875
0.6870324015617371,0.97021484375,0.5341796875
0.9561761617660522,0.98583984375,0.3330078125
0.9561761617660522,0.98583984375,0.3330078125
0.07498502731323242,0.73046875,1.2080078125
0.07498502731323242,0.73046875,1.2080078125
0.7809738516807556,0.9541015625,0.50537109375
0.7809738516807556,0.9541015625,0.50537109375
0.9384015202522278,0.98486328125,0.328125
0.9384015202522278,0.98486328125,0.328125
0.0,0.951171875,0.8544921875
0.0,0.951171875,0.8544921875
0.0,0.8701171875,1.0107421875
